MICAP neutron cross-section file. TOL=2.0% ANG=2.0%   C.Zeitnitz                
Mon Mar  4 20:10:52 1996
       101
     1 35079   100     1 35079   100     1 35079   100     1 35079   100
 319.9268     311.2890     320.1447     234.1620     320.3563     183.8810      
 320.6735     135.5650     320.9823     106.1450     321.3716     82.19140      
 321.8581     63.29130     322.4420     49.10330     323.1418     38.44870      
 324.0164     30.15980     325.0661     24.00300     326.2147     19.72840      
 328.1620     15.37770     330.4340     12.49020     333.6127     10.16370      
 336.2579     8.883850     337.0746     8.897480     342.1562     7.508410      
 350.0520     6.391080     368.1488     4.936110     368.6157     4.957060      
 369.8265     5.352240     373.8554     4.907950     384.4644     4.196110      
 391.2869     3.293000     391.9357     3.464290     392.2759     3.854470      
 392.5311     4.549270     392.7013     5.432640     392.8714     6.951180      
 393.0260     9.250450     393.1807     12.91370     393.3354     18.52970      
 393.4900     26.68880     393.6478     38.02470     393.9230     64.19650      
 394.2551     96.75550     394.3990     106.1140     394.5922     110.5250      
 394.7929     104.5460     395.0618     84.30040     395.4540     50.16570      
 395.6880     35.35180     395.9254     25.57670     396.1627     19.69460      
 396.4001     16.17470     396.7596     13.12880     397.2598     10.86500      
 397.8601     9.358190     399.0942     7.784700     400.8175     6.778000      
 403.2415     6.102010     409.6996     5.385050     410.7081     5.362860      
 411.2123     5.774150     411.5149     6.720490     411.8174     8.556990      
 412.5379     14.47830     412.9559     16.31120     413.7917     16.93730      
 823.6297     14.85070     1646.040     12.98240     2950.638     11.59800      
 5896.907     10.32350     10431.08     9.359470     23552.71     8.362550      
 59290.52     7.543870     375728.4     5.432800     707764.4     3.943000      
 1133066.     2.953660     1600000.     2.154810     2000000.     1.909410      
 3000000.     1.775010     5458040.     2.234910     7000000.     2.448100      
0.1200000E+08 2.790000    0.2000000E+08 2.319210                                
 210660.0    0.0000000E+00 220080.0    0.1259100E-02 246720.0    0.1126200      
 264640.0    0.1501900     272260.0    0.2245800     310620.0    0.3331400      
 370000.0    0.5628300     402480.0    0.5800900     529680.0    0.7277500      
 613850.0    0.8808500     700000.0     1.097600     1000000.     1.173300      
 1600000.     1.467900     3000000.     1.647400     5000000.     1.506800      
0.2000000E+080.9492800                                                          
 210660.0    0.0000000E+00 220080.0    0.1259100E-02 370000.0    0.2498100E-01  
 700000.0    0.6356000E-01 1600000.    0.1005500     2000000.    0.1011600      
 3000000.    0.4963100E-01 5000000.    0.5703400E-02 7000000.    0.0000000E+00  
0.2000000E+080.0000000E+00                                                      
 220080.0    0.0000000E+00 246720.0    0.1070600     272260.0    0.1565300      
 370000.0    0.2667300     700000.0    0.2899500     1600000.    0.2276200      
 2000000.    0.2080500     3000000.    0.1278600     5000000.    0.1456400E-01  
 7000000.    0.0000000E+000.2000000E+080.0000000E+00                            
 264640.0    0.0000000E+00 272260.0    0.5843100E-01 370000.0    0.2094800      
 700000.0    0.2596500     2000000.    0.1593300     3000000.    0.9558000E-01  
 5000000.    0.1141200E-01 7000000.    0.0000000E+000.2000000E+080.0000000E+00  
 310620.0    0.0000000E+00 370000.0    0.6163600E-01 700000.0    0.1250800      
 1600000.    0.9681200E-01 2000000.    0.8095400E-01 3000000.    0.4849200E-01  
 5000000.    0.6111300E-02 7000000.    0.0000000E+000.2000000E+080.0000000E+00  
 402480.0    0.0000000E+00 700000.0    0.1872200     1600000.    0.1721300      
 3000000.    0.9038600E-01 5000000.    0.1131900E-01 7000000.    0.0000000E+00  
0.2000000E+080.0000000E+00                                                      
 529680.0    0.0000000E+00 700000.0    0.1121000     1600000.    0.1878500      
 2000000.    0.1753900     3000000.    0.1128900     5000000.    0.1427800E-01  
 7000000.    0.0000000E+000.2000000E+080.0000000E+00                            
 613850.0    0.0000000E+00 700000.0    0.6000700E-01 1600000.    0.1493400      
 3000000.    0.8216300E-01 5000000.    0.1114800E-01 7000000.    0.0000000E+00  
0.2000000E+080.0000000E+00                                                      
 770730.0    0.0000000E+00 1600000.    0.1545200     2000000.    0.1517400      
 3000000.    0.1008400     5000000.    0.1398800E-01 7000000.    0.0000000E+00  
0.2000000E+080.0000000E+00                                                      
 843650.0    0.0000000E+00 1600000.    0.1220700     2000000.    0.1135400      
 3000000.    0.7318100E-01 5000000.    0.1091800E-01 7000000.    0.0000000E+00  
0.2000000E+080.0000000E+00                                                      
 1179900.    0.0000000E+00 1600000.    0.3868700E-01 2000000.    0.5691300E-01  
 3000000.    0.3727600E-01 5000000.    0.4990500E-02 7000000.    0.0000000E+00  
0.2000000E+080.0000000E+00                                                      
 1349000.    0.0000000E+00 1600000.    0.2311400E-01 2000000.    0.3707900E-01  
 3000000.    0.2833100E-01 5000000.    0.5482300E-02 7000000.    0.0000000E+00  
0.2000000E+080.0000000E+00                                                      
 1342000.    0.0000000E+00 1600000.    0.8718800E-02 2000000.    0.1488800      
 3000000.    0.8008000     5000000.     1.396900     7000000.     1.439000      
0.2000000E+080.9492800                                                          
0.1000000E-04 558.7880    0.1586620E-04 443.6200    0.2517350E-04 352.1890      
0.3994080E-04 279.6010    0.6337070E-04 221.9750    0.9536440E-04 180.9480      
0.1430870E-03 147.7220    0.2270250E-03 117.2760    0.3602010E-03 93.10470      
0.5715010E-03 73.91460    0.9067540E-03 58.68000    0.1438670E-02 46.58780      
0.2282620E-02 36.99000    0.3621650E-02 29.36730    0.5085980E-02 24.78020      
0.8069500E-02 19.68110    0.1148382E-01 16.49860    0.1822043E-01 13.10210      
0.2724816E-01 10.71240    0.4059753E-01 8.781980    0.6441274E-01 6.973740      
0.9693252E-01 5.690370    0.1454399     4.654250    0.2307575     3.700770      
0.3450916     3.037660    0.5141581     2.502750    0.7317054     2.108740      
 1.094246     1.744810     1.630336     1.451220     2.453437     1.215110      
 3.469727     1.055850     5.169609    0.9185740     8.202191    0.8238580      
 10.24324    0.8111930     14.57729    0.8735960     17.83430     1.007540      
 20.47130     1.204520     23.01583     1.532590     24.92422     1.945270      
 26.47005     2.480420     27.83460     3.226300     28.97173     4.211220      
 29.89727     5.460390     30.73502     7.218370     31.43315     9.509080      
 32.02676     12.52840     32.53556     16.50950     32.98143     21.90440      
 33.36436     29.10210     33.70080     38.95280     33.99076     52.25020      
 34.23607     69.83010     34.43674     91.98710     34.61440     122.0200      
 34.76904     162.3040     34.89791     213.7670     35.01711     287.4110      
 35.11860     385.5350     35.20317     510.9690     35.28107     684.5430      
 35.35425     924.4910     35.43410     1302.220     35.52845     1920.430      
 35.64627     2814.270     35.74477     3342.790     35.78159     3419.830      
 35.87249     3269.350     35.99331     2500.390     36.13506     1469.280      
 36.22044     1018.490     36.29362     748.8310     36.36311     570.3570      
 36.44538     426.5540     36.54411     314.5170     36.64272     241.4450      
 36.76583     181.2510     36.91357     134.7760     37.08651     100.0580      
 37.28465     74.60570     37.48279     57.79330     37.74594     43.03820      
 38.02209     32.91860     38.32930     25.37290     38.71476     19.10950      
 39.17731     14.27170     39.70890     10.72010     40.37857     7.915800      
 41.04823     6.143690     41.95821     4.636890     42.87389     3.715240      
 44.01848     3.040050     45.22831     2.696220     45.81661     2.630670      
 47.10849     2.727920     48.10621     3.085720     49.02629     3.780410      
 49.79108     4.853300     50.30094     6.034520     50.81080     7.906680      
 51.19081     10.09910     51.57082     13.54000     51.82416     17.04700      
 52.09035     22.59140     52.31852     30.00690     52.51767     40.14260      
 52.68779     53.75180     52.82957     71.45780     52.94312     93.09010      
 53.05681     126.4950     53.15154     169.5080     53.24562     234.0210      
 53.32989     317.8010     53.43456     462.7530     53.62245     789.2520      
 53.73507     926.6000     53.77880     947.4610     53.88347     909.0790      
 54.02260     708.2090     54.18584     427.4570     54.28415     299.2560      
 54.36842     220.6240     54.44846     167.8370     54.54319     125.0630      
 54.65688     91.80800     54.77043     70.26660     54.91220     52.65280      
 55.08233     39.14110     55.28148     29.09510     55.50965     21.75310      
 55.77584     16.26700     56.02918     12.79620     56.40919     9.385740      
 56.78920     7.203650     57.26090     5.436180     57.82694     4.081980      
